,amount,date,formatted_date,type,ticker,numerator,denominator,splitRatio
2931,0.10149,1555075800,2019-04-12,DIVIDEND,SHUL3,,,
2932,0.139805,1569936600,2019-10-01,DIVIDEND,SHUL3,,,
2933,0.111639,1555074000,2019-04-12,DIVIDEND,SHUL4,,,
2934,0.153786,1569934800,2019-10-01,DIVIDEND,SHUL4,,,
2935,0.180058,1396011600,2014-03-28,DIVIDEND,SHUL4,,,
2936,0.682295,1272459600,2010-04-28,DIVIDEND,SHUL4,,,
2937,0.1748,1416225600,2014-11-17,DIVIDEND,SHUL4,,,
2938,0.178141,1447675200,2015-11-16,DIVIDEND,SHUL4,,,
2939,0.07664,1429880400,2015-04-24,DIVIDEND,SHUL4,,,
2940,0.0991325,1364994000,2013-04-03,DIVIDEND,SHUL4,,,
2941,0.151277,1334149200,2012-04-11,DIVIDEND,SHUL4,,,
2942,0.106529,1511352000,2017-11-22,DIVIDEND,SHUL4,,,
2943,0.047195,1462194000,2016-05-02,DIVIDEND,SHUL4,,,
2944,0.083792,1477915200,2016-10-31,DIVIDEND,SHUL4,,,
2945,0.197354,1539867600,2018-10-18,DIVIDEND,SHUL4,,,
2946,0.053158,1493816400,2017-05-03,DIVIDEND,SHUL4,,,
2947,0.104115,1525438800,2018-05-04,DIVIDEND,SHUL4,,,
2948,0.044138,1554814800,2019-04-09,DIVIDEND,SHUL4,,,
2949,0.101924,1303304400,2011-04-20,DIVIDEND,SHUL4,,,
2950,,1177592400,2007-04-26,SPLIT,SHUL4,1.0,100.0,100/1
2951,,1291377600,2010-12-03,SPLIT,SHUL4,5.0,1.0,1/5
2952,,1544184000,2018-12-07,SPLIT,SHUL4,14.0,10.0,10/14
2953,,1208178000,2008-04-14,SPLIT,SHUL4,124.0,100.0,100/124
2954,,1544011200,2018-12-05,SPLIT,SHUL4,14.0,10.0,10/14
2955,0.112,1576584000,2019-12-17,DIVIDEND,HGTX3,,,
2956,0.3088,1565269200,2019-08-08,DIVIDEND,HGTX3,,,
2957,0.1268,1558098000,2019-05-17,DIVIDEND,HGTX3,,,
2958,0.12,1569589200,2019-09-27,DIVIDEND,HGTX3,,,
2959,0.129556,1561726800,2019-06-28,DIVIDEND,PCAR3,,,
2960,0.09,1321444800,2011-11-16,DIVIDEND,PCAR4,,,
2961,0.458273,1301662800,2011-04-01,DIVIDEND,PCAR4,,,
2962,0.09,1305896400,2011-05-20,DIVIDEND,PCAR4,,,
2963,0.142512,1561726800,2019-06-28,DIVIDEND,PCAR4,,,
2964,0.11,1339506000,2012-06-12,DIVIDEND,PCAR4,,,
2965,0.277404,1544011200,2018-12-05,DIVIDEND,PCAR4,,,
2966,0.08,1280926800,2010-08-04,DIVIDEND,PCAR4,,,
2967,0.11,1343826000,2012-08-01,DIVIDEND,PCAR4,,,
2968,0.39359,1272632400,2010-04-30,DIVIDEND,PCAR4,,,
2969,0.15,1432040400,2015-05-19,DIVIDEND,PCAR4,,,
2970,0.41016,1335790800,2012-04-30,DIVIDEND,PCAR4,,,
2971,0.747146,1553864400,2019-03-29,DIVIDEND,PCAR4,,,
2972,0.14,1407157200,2014-08-04,DIVIDEND,PCAR4,,,
2973,0.354066,1522674000,2018-04-02,DIVIDEND,PCAR4,,,
2974,0.13,1367845200,2013-05-06,DIVIDEND,PCAR4,,,
2975,0.588935,1397739600,2014-04-17,DIVIDEND,PCAR4,,,
2976,0.14,1415707200,2014-11-11,DIVIDEND,PCAR4,,,
2977,0.08,1274187600,2010-05-18,DIVIDEND,PCAR4,,,
2978,0.11,1352808000,2012-11-13,DIVIDEND,PCAR4,,,
2979,0.446593,1538571600,2018-10-03,DIVIDEND,PCAR4,,,
2980,0.8,1290081600,2010-11-18,DIVIDEND,PCAR4,,,
2981,0.09,1312290000,2011-08-02,DIVIDEND,PCAR4,,,
2982,0.15,1438174800,2015-07-29,DIVIDEND,PCAR4,,,
2983,0.315075,1512648000,2017-12-07,DIVIDEND,PCAR4,,,
2984,0.13,1375362000,2013-08-01,DIVIDEND,PCAR4,,,
2985,0.13,1382961600,2013-10-28,DIVIDEND,PCAR4,,,
2986,0.75789,1430139600,2015-04-27,DIVIDEND,PCAR4,,,
2987,0.15,1446033600,2015-10-28,DIVIDEND,PCAR4,,,
2988,0.015073,1461848400,2016-04-28,DIVIDEND,PCAR4,,,
2989,0.14,1399381200,2014-05-06,DIVIDEND,PCAR4,,,
2990,0.15,1446552000,2015-11-03,DIVIDEND,PCAR4,,,
2991,0.291089,1525438800,2018-05-04,DIVIDEND,PCAR4,,,
2992,0.653088,1366290000,2013-04-18,DIVIDEND,PCAR4,,,
2993,1.99216,1493211600,2017-04-26,DIVIDEND,COCE5,,,
2994,0.926047,1461848400,2016-04-28,DIVIDEND,COCE5,,,
2995,1.09163,1524834000,2018-04-27,DIVIDEND,COCE5,,,
2996,1.87015,1556629200,2019-04-30,DIVIDEND,COCE5,,,
2997,2.73584,1272546000,2010-04-29,DIVIDEND,COCE5,,,
2998,3.54523,1335445200,2012-04-26,DIVIDEND,COCE5,,,
2999,4.27259,1304341200,2011-05-02,DIVIDEND,COCE5,,,
3000,2.74862,1367326800,2013-04-30,DIVIDEND,COCE5,,,
3001,0.986818,1397739600,2014-04-17,DIVIDEND,COCE5,,,
3002,0.537018,1430226000,2015-04-28,DIVIDEND,COCE5,,,
3003,1.87015,1556629200,2019-04-30,DIVIDEND,COCE3,,,
3004,0.082,1393592400,2014-02-28,DIVIDEND,ENGI3,,,
3005,0.056,1314018000,2011-08-22,DIVIDEND,ENGI3,,,
3006,0.082,1435669200,2015-06-30,DIVIDEND,ENGI3,,,
3007,0.056,1502802000,2017-08-15,DIVIDEND,ENGI3,,,
3008,0.056,1565787600,2019-08-14,DIVIDEND,ENGI3,,,
3009,0.0572,1456837200,2016-03-01,DIVIDEND,ENGI3,,,
3010,0.056,1284987600,2010-09-20,DIVIDEND,ENGI3,,,
3011,0.1,1519909200,2018-03-01,DIVIDEND,ENGI3,,,
3012,0.03,1553518800,2019-03-25,DIVIDEND,ENGI3,,,
3013,0.08,1205499600,2008-03-14,DIVIDEND,ENGI3,,,
3014,0.033,1268398800,2010-03-12,DIVIDEND,ENGI3,,,
3015,0.103,1359633600,2013-01-31,DIVIDEND,ENGI3,,,
3016,0.26,1220619600,2008-09-05,DIVIDEND,ENGI3,,,
3017,0.107,1430744400,2015-05-04,DIVIDEND,ENGI3,,,
3018,0.0233,1376312400,2013-08-12,DIVIDEND,ENGI3,,,
3019,0.08,1256299200,2009-10-23,DIVIDEND,ENGI3,,,
3020,0.056,1408539600,2014-08-20,DIVIDEND,ENGI3,,,
3021,0.056,1534338000,2018-08-15,DIVIDEND,ENGI3,,,
3022,0.023,1471525200,2016-08-18,DIVIDEND,ENGI3,,,
3023,0.13,1551358800,2019-02-28,DIVIDEND,ENGI3,,,
3024,0.085295,1438347600,2015-07-31,DIVIDEND,ENGI3,,,
3025,0.0327,1369659600,2013-05-27,DIVIDEND,ENGI3,,,
3026,0.056,1344603600,2012-08-10,DIVIDEND,ENGI3,,,
3027,0.04,1332421200,2012-03-22,DIVIDEND,ENGI3,,,
3028,0.0572,1487854800,2017-02-23,DIVIDEND,ENGI3,,,
3029,0.033,1299157200,2011-03-03,DIVIDEND,ENGI3,,,
3030,,1256212800,2009-10-22,SPLIT,ENGI3,5.0,1.0,1/5
3031,,1177419600,2007-04-24,SPLIT,ENGI3,10.0,1.0,1/10
3032,0.082,1393592400,2014-02-28,DIVIDEND,ENGI4,,,
3033,0.08,1256299200,2009-10-23,DIVIDEND,ENGI4,,,
3034,0.056,1314018000,2011-08-22,DIVIDEND,ENGI4,,,
3035,0.082,1435669200,2015-06-30,DIVIDEND,ENGI4,,,
3036,0.056,1502802000,2017-08-15,DIVIDEND,ENGI4,,,
3037,0.056,1408539600,2014-08-20,DIVIDEND,ENGI4,,,
3038,0.056,1534338000,2018-08-15,DIVIDEND,ENGI4,,,
3039,0.056,1565787600,2019-08-14,DIVIDEND,ENGI4,,,
3040,0.0572,1456837200,2016-03-01,DIVIDEND,ENGI4,,,
3041,0.023,1471525200,2016-08-18,DIVIDEND,ENGI4,,,
3042,0.056,1284987600,2010-09-20,DIVIDEND,ENGI4,,,
3043,0.1,1519909200,2018-03-01,DIVIDEND,ENGI4,,,
3044,0.13,1551358800,2019-02-28,DIVIDEND,ENGI4,,,
3045,0.03,1553518800,2019-03-25,DIVIDEND,ENGI4,,,
3046,0.033,1268398800,2010-03-12,DIVIDEND,ENGI4,,,
3047,0.103,1359633600,2013-01-31,DIVIDEND,ENGI4,,,
3048,0.085295,1438347600,2015-07-31,DIVIDEND,ENGI4,,,
3049,0.0327,1369659600,2013-05-27,DIVIDEND,ENGI4,,,
3050,0.056,1344603600,2012-08-10,DIVIDEND,ENGI4,,,
3051,0.107,1430744400,2015-05-04,DIVIDEND,ENGI4,,,
3052,0.0233,1376312400,2013-08-12,DIVIDEND,ENGI4,,,
3053,0.04,1332421200,2012-03-22,DIVIDEND,ENGI4,,,
3054,0.0572,1487854800,2017-02-23,DIVIDEND,ENGI4,,,
3055,0.033,1299157200,2011-03-03,DIVIDEND,ENGI4,,,
3056,,1256212800,2009-10-22,SPLIT,ENGI4,5.0,1.0,1/5
3057,,1464958800,2016-06-03,SPLIT,ATOM3,1.0,5.0,5/1
3058,,1469538000,2016-07-26,SPLIT,ATOM3,1.0,3.0,3/1
3059,0.00288,1209733200,2008-05-02,DIVIDEND,BTTL3,,,
3060,,1447070400,2015-11-09,SPLIT,BTTL3,1.0,25.0,25/1
3061,0.037279,1262606400,2010-01-04,DIVIDEND,CGAS5,,,
3062,0.252034,1269954000,2010-03-30,DIVIDEND,CGAS5,,,
3063,1.40095,1514376000,2017-12-27,DIVIDEND,CGAS5,,,
3064,0.381901,1288094400,2010-10-26,DIVIDEND,CGAS5,,,
3065,10.419,1455883200,2016-02-19,DIVIDEND,CGAS5,,,
3066,1.01068,1386849600,2013-12-12,DIVIDEND,CGAS5,,,
3067,5.79599,1510574400,2017-11-13,DIVIDEND,CGAS5,,,
3068,3.72407,1542024000,2018-11-12,DIVIDEND,CGAS5,,,
3069,1.06902,1544097600,2018-12-06,DIVIDEND,CGAS5,,,
3070,1.28113,1418385600,2014-12-12,DIVIDEND,CGAS5,,,
3071,0.072609,1283173200,2010-08-30,DIVIDEND,CGAS5,,,
3072,0.752085,1304341200,2011-05-02,DIVIDEND,CGAS5,,,
3073,0.436376,1398776400,2014-04-29,DIVIDEND,CGAS5,,,
3074,16.2498,1575979200,2019-12-10,DIVIDEND,CGAS5,,,
3075,2.76392,1450440000,2015-12-18,DIVIDEND,CGAS5,,,
3076,0.085795,1546862400,2019-01-07,DIVIDEND,CGAS5,,,
3077,2.88972,1430744400,2015-05-04,DIVIDEND,CGAS5,,,
3078,1.40052,1482321600,2016-12-21,DIVIDEND,CGAS5,,,
3079,0.26291,1277989200,2010-07-01,DIVIDEND,CGAS5,,,
3080,3.38289,1487682000,2017-02-21,DIVIDEND,CGAS5,,,
3081,1.79718,1354708800,2012-12-05,DIVIDEND,CGAS5,,,
3082,,1191330000,2007-10-02,SPLIT,CGAS5,1.0,100.0,100/1
3083,0.229607,1269954000,2010-03-30,DIVIDEND,CGAS3,,,
3084,1.27359,1514376000,2017-12-27,DIVIDEND,CGAS3,,,
3085,0.347183,1288094400,2010-10-26,DIVIDEND,CGAS3,,,
3086,9.47186,1455883200,2016-02-19,DIVIDEND,CGAS3,,,
3087,2.34367,1272459600,2010-04-28,DIVIDEND,CGAS3,,,
3088,0.9188,1386849600,2013-12-12,DIVIDEND,CGAS3,,,
3089,5.26908,1510574400,2017-11-13,DIVIDEND,CGAS3,,,
3090,3.38551,1542024000,2018-11-12,DIVIDEND,CGAS3,,,
3091,0.971832,1544097600,2018-12-06,DIVIDEND,CGAS3,,,
3092,0.378256,1304082000,2011-04-29,DIVIDEND,CGAS3,,,
3093,1.16467,1418385600,2014-12-12,DIVIDEND,CGAS3,,,
3094,0.0660079,1283173200,2010-08-30,DIVIDEND,CGAS3,,,
3095,0.683714,1304341200,2011-05-02,DIVIDEND,CGAS3,,,
3096,0.397481,1398776400,2014-04-29,DIVIDEND,CGAS3,,,
3097,14.7725,1575979200,2019-12-10,DIVIDEND,CGAS3,,,
3098,2.51266,1450440000,2015-12-18,DIVIDEND,CGAS3,,,
3099,0.077995,1546862400,2019-01-07,DIVIDEND,CGAS3,,,
3100,2.63122,1430744400,2015-05-04,DIVIDEND,CGAS3,,,
3101,1.27321,1482321600,2016-12-21,DIVIDEND,CGAS3,,,
3102,0.239009,1277989200,2010-07-01,DIVIDEND,CGAS3,,,
3103,3.07535,1487682000,2017-02-21,DIVIDEND,CGAS3,,,
3104,1.05374,1354708800,2012-12-05,DIVIDEND,CGAS3,,,
3105,,1191330000,2007-10-02,SPLIT,CGAS3,1.0,100.0,100/1
3106,1.0144,1238418000,2009-03-30,DIVIDEND,LIPR3,,,
3107,0.242797,1305550800,2011-05-16,DIVIDEND,LIPR3,,,
3108,0.0668418,1270126800,2010-04-01,DIVIDEND,LIPR3,,,
3109,0.808713,1523883600,2018-04-16,DIVIDEND,LIPR3,,,
3110,0.271467,1555333200,2019-04-15,DIVIDEND,LIPR3,,,
3111,0.277712,1364821200,2013-04-01,DIVIDEND,LIPR3,,,
3112,0.493071,1333458000,2012-04-03,DIVIDEND,LIPR3,,,
3113,0.0702825,1396357200,2014-04-01,DIVIDEND,LIPR3,,,
3114,0.11744,1459515600,2016-04-01,DIVIDEND,LIPR3,,,
3115,,1196337600,2007-11-29,SPLIT,LIPR3,1.0,1000.0,1000/1
3116,0.311122,1388404800,2013-12-30,DIVIDEND,GFSA3,,,
3117,0.12112,1272459600,2010-04-28,DIVIDEND,GFSA3,,,
3118,0.2084,1207573200,2008-04-07,DIVIDEND,GFSA3,,,
3119,0.2009,1241442000,2009-05-04,DIVIDEND,GFSA3,,,
3120,0.229058,1304341200,2011-05-02,DIVIDEND,GFSA3,,,
3121,0.0816683,1398690000,2014-04-28,DIVIDEND,GFSA3,,,
3122,0.048116,1461675600,2016-04-26,DIVIDEND,GFSA3,,,
3123,,1266930000,2010-02-23,SPLIT,GFSA3,2.0,1.0,1/2
3124,,1490274000,2017-03-23,SPLIT,GFSA3,1.0,13.0,13/1
3125,0.412254,1372683600,2013-07-01,DIVIDEND,BRFS3,,,
3126,0.414214,1404219600,2014-07-01,DIVIDEND,BRFS3,,,
3127,0.502438,1435755600,2015-07-01,DIVIDEND,BRFS3,,,
3128,0.170718,1357128000,2013-01-02,DIVIDEND,BRFS3,,,
3129,0.0520509,1366635600,2013-04-22,DIVIDEND,BRFS3,,,
3130,0.419224,1388664000,2014-01-02,DIVIDEND,BRFS3,,,
3131,0.534144,1420200000,2015-01-02,DIVIDEND,BRFS3,,,
3132,0.697359,1451908800,2016-01-04,DIVIDEND,BRFS3,,,
3133,0.121749,1457701200,2016-03-11,DIVIDEND,BRFS3,,,
3134,0.419224,1073044800,2004-01-02,DIVIDEND,BRFS3,,,
3135,0.642347,1468414800,2016-07-13,DIVIDEND,BRFS3,,,
3136,0.051966,1277816400,2010-06-29,DIVIDEND,BRFS3,,,
3137,0.12,1208955600,2008-04-23,DIVIDEND,BRFS3,,,
3138,,961592400,2000-06-21,SPLIT,BRFS3,1.0,5000.0,5000/1
3139,,1144846800,2006-04-12,SPLIT,BRFS3,3.0,1.0,1/3
3140,,1270126800,2010-04-01,SPLIT,BRFS3,2.0,1.0,1/2
3141,0.2,1205931600,2008-03-19,DIVIDEND,RSID3,,,
3142,0.1478,1241442000,2009-05-04,DIVIDEND,RSID3,,,
3143,0.194647,1272891600,2010-05-03,DIVIDEND,RSID3,,,
3144,0.310474,1304341200,2011-05-02,DIVIDEND,RSID3,,,
3145,0.307023,1335790800,2012-04-30,DIVIDEND,RSID3,,,
3146,,1205413200,2008-03-13,SPLIT,RSID3,2.0,1.0,1/2
3147,,1415707200,2014-11-11,SPLIT,RSID3,1.0,5.0,5/1
3148,,1138363200,2006-01-27,SPLIT,RSID3,1.0,8.0,8/1
3149,,1453204800,2016-01-19,SPLIT,RSID3,1.0,5.0,5/1
3150,,1416571200,2014-11-21,SPLIT,RSID3,1.0,5.0,5/1
3151,,1452254400,2016-01-08,SPLIT,RSID3,1.0,5.0,5/1
3152,10.0,1335963600,2012-05-02,DIVIDEND,ECPR3,,,
3153,2.3,1399035600,2014-05-02,DIVIDEND,ECPR3,,,
3154,7.0,1405602000,2014-07-17,DIVIDEND,ECPR3,,,
3155,10.351,1525266000,2018-05-02,DIVIDEND,ECPR3,,,
3156,2.0126,1558011600,2019-05-16,DIVIDEND,ECPR3,,,
3157,0.59544,1241442000,2009-05-04,DIVIDEND,ECPR3,,,
3158,0.58521,1272891600,2010-05-03,DIVIDEND,ECPR3,,,
3159,1.24582,1304341200,2011-05-02,DIVIDEND,ECPR3,,,
3160,,1187269200,2007-08-16,SPLIT,ECPR3,1.0,1000.0,1000/1
3161,1.0,1460725200,2016-04-15,DIVIDEND,ENMA3B,,,
3162,1.23,1493298000,2017-04-27,DIVIDEND,ENMA3B,,,
3163,0.46,1367499600,2013-05-02,DIVIDEND,ENMA3B,,,
3164,1.57,1524834000,2018-04-27,DIVIDEND,ENMA3B,,,
3165,0.37,1429534800,2015-04-20,DIVIDEND,ENMA3B,,,
3166,0.569936,1332248400,2012-03-20,DIVIDEND,ENMA3B,,,
3167,2.16,1556802000,2019-05-02,DIVIDEND,ENMA3B,,,
3168,2.74,1573560000,2019-11-12,DIVIDEND,ENMA3B,,,
3169,1.2181,1304341200,2011-05-02,DIVIDEND,ENMA3B,,,
3170,0.22,1398690000,2014-04-28,DIVIDEND,ENMA3B,,,
3171,0.000875,1449230400,2015-12-04,DIVIDEND,CEGR3,,,
3172,1.4473,1272373200,2010-04-27,DIVIDEND,CEGR3,,,
3173,0.5975,1241010000,2009-04-29,DIVIDEND,CEGR3,,,
3174,0.5919,1209733200,2008-05-02,DIVIDEND,CEGR3,,,
3175,0.8639,1304341200,2011-05-02,DIVIDEND,CEGR3,,,
3176,3.7845,1335790800,2012-04-30,DIVIDEND,CEGR3,,,
3177,0.0007,1387195200,2013-12-16,DIVIDEND,CEGR3,,,
3178,1.62845,1575892800,2019-12-09,DIVIDEND,CEGR3,,,
3179,0.0046988,1367326800,2013-04-30,DIVIDEND,CEGR3,,,
3180,1.19483,1430312400,2015-04-29,DIVIDEND,CEGR3,,,
3181,0.328019,1544616000,2018-12-12,DIVIDEND,CEGR3,,,
3182,0.31254,1513166400,2017-12-13,DIVIDEND,CEGR3,,,
3183,0.0686,1461848400,2016-04-28,DIVIDEND,CEGR3,,,
3184,2.93125,1399035600,2014-05-02,DIVIDEND,CEGR3,,,
3185,0.488186,1493384400,2017-04-28,DIVIDEND,CEGR3,,,
3186,0.63343,1556283600,2019-04-26,DIVIDEND,CEGR3,,,
3187,0.557071,1525093200,2018-04-30,DIVIDEND,CEGR3,,,
3188,0.53244,1262088000,2009-12-29,DIVIDEND,CEGR3,,,
3189,0.700164,1419336000,2014-12-23,DIVIDEND,CEGR3,,,
3190,0.297011,1482321600,2016-12-21,DIVIDEND,CEGR3,,,
3191,,1462280400,2016-05-03,SPLIT,CEGR3,1000.0,1.0,1/1000
3192,,1461848400,2016-04-28,SPLIT,CEGR3,1.0,200.0,200/1
3193,0.1946,1556802000,2019-05-02,DIVIDEND,GPCP3,,,
3194,,1312894800,2011-08-09,SPLIT,GPCP3,2.0,1.0,1/2
3195,,1465477200,2016-06-09,SPLIT,GPCP3,1.0,61.0,61/1
3196,0.714567,1561554000,2019-06-26,DIVIDEND,PSSA3,,,
3197,0.265835,1301576400,2011-03-31,DIVIDEND,PSSA3,,,
3198,0.194725,1296475200,2011-01-31,DIVIDEND,PSSA3,,,
3199,0.92795,1544011200,2018-12-05,DIVIDEND,PSSA3,,,
3200,0.258867,1364821200,2013-04-01,DIVIDEND,PSSA3,,,
3201,0.636233,1427720400,2015-03-30,DIVIDEND,PSSA3,,,
3202,0.753526,1499086800,2017-07-03,DIVIDEND,PSSA3,,,
3203,0.600693,1351684800,2012-10-31,DIVIDEND,PSSA3,,,
3204,1.08644,1477656000,2016-10-28,DIVIDEND,PSSA3,,,
3205,0.2103,1419336000,2014-12-23,DIVIDEND,PSSA3,,,
3206,0.100064,1482321600,2016-12-21,DIVIDEND,PSSA3,,,
3207,0.196107,1356609600,2012-12-27,DIVIDEND,PSSA3,,,
3208,1.54658,1527598800,2018-05-29,DIVIDEND,PSSA3,,,
3209,0.194725,1294056000,2011-01-03,DIVIDEND,PSSA3,,,
3210,0.770121,1541592000,2018-11-07,DIVIDEND,PSSA3,,,
3211,0.707494,1530190800,2018-06-28,DIVIDEND,PSSA3,,,
3212,0.1827,1333112400,2012-03-30,DIVIDEND,PSSA3,,,
3213,0.399637,1396270800,2014-03-31,DIVIDEND,PSSA3,,,
3214,0.14,1459342800,2016-03-30,DIVIDEND,PSSA3,,,
3215,0.317235,1450094400,2015-12-14,DIVIDEND,PSSA3,,,
3216,0.551512,1383048000,2013-10-29,DIVIDEND,PSSA3,,,
3217,0.790212,1446120000,2015-10-29,DIVIDEND,PSSA3,,,
3218,0.769686,1554123600,2019-04-01,DIVIDEND,PSSA3,,,
3219,0.749103,1509451200,2017-10-31,DIVIDEND,PSSA3,,,
3220,0.637085,1572436800,2019-10-30,DIVIDEND,PSSA3,,,
3221,0.189611,1388059200,2013-12-26,DIVIDEND,PSSA3,,,
3222,0.92795,1543320000,2018-11-27,DIVIDEND,PSSA3,,,
3223,,1206968400,2008-03-31,SPLIT,PSSA3,3.0,1.0,1/3
3224,0.36057,1577448000,2019-12-27,DIVIDEND,EMAE3,,,
3225,0.232,1556024400,2019-04-23,DIVIDEND,EMAE3,,,
3226,0.031824,1272978000,2010-05-04,DIVIDEND,EMAE4,,,
3227,0.10191,1461762000,2016-04-27,DIVIDEND,EMAE4,,,
3228,0.93455,1524661200,2018-04-25,DIVIDEND,EMAE4,,,
3229,0.447145,1493298000,2017-04-27,DIVIDEND,EMAE4,,,
3230,0.396627,1577448000,2019-12-27,DIVIDEND,EMAE4,,,
3231,0.0876544,1304341200,2011-05-02,DIVIDEND,EMAE4,,,
3232,0.15985,1398690000,2014-04-28,DIVIDEND,EMAE4,,,
3233,0.574806,1544529600,2018-12-11,DIVIDEND,EMAE4,,,
3234,0.2552,1556024400,2019-04-23,DIVIDEND,EMAE4,,,
3235,,1188824400,2007-09-03,SPLIT,EMAE4,1.0,1000.0,1000/1
3236,0.576004,1417780800,2014-12-05,DIVIDEND,EKTR4,,,
3237,0.924247,1382443200,2013-10-22,DIVIDEND,EKTR4,,,
3238,0.747909,1476964800,2016-10-20,DIVIDEND,EKTR4,,,
3239,0.623547,1451908800,2016-01-04,DIVIDEND,EKTR4,,,
3240,0.391837,1461330000,2016-04-22,DIVIDEND,EKTR4,,,
3241,0.40991,1562245200,2019-07-04,DIVIDEND,EKTR4,,,
3242,0.906318,1304341200,2011-05-02,DIVIDEND,EKTR4,,,
3243,0.251213,1367240400,2013-04-29,DIVIDEND,EKTR4,,,
3244,1.26052,1505739600,2017-09-18,DIVIDEND,EKTR4,,,
3245,0.733523,1546862400,2019-01-07,DIVIDEND,EKTR4,,,
3246,0.726562,1334062800,2012-04-10,DIVIDEND,EKTR4,,,
3247,1.8005,1428670800,2015-04-10,DIVIDEND,EKTR4,,,
3248,0.995245,1439211600,2015-08-10,DIVIDEND,EKTR4,,,
3249,0.456445,1313499600,2011-08-16,DIVIDEND,EKTR4,,,
3250,0.365897,1345035600,2012-08-15,DIVIDEND,EKTR4,,,
3251,0.878935,1395406800,2014-03-21,DIVIDEND,EKTR4,,,
3252,0.563076,1468933200,2016-07-19,DIVIDEND,EKTR4,,,
3253,0.585192,1492088400,2017-04-13,DIVIDEND,EKTR4,,,
3254,,1209992400,2008-05-05,SPLIT,EKTR4,1.0,2000.0,2000/1
3255,0.3652,1577102400,2019-12-23,DIVIDEND,EKTR3,,,
3256,0.372645,1562245200,2019-07-04,DIVIDEND,EKTR3,,,
3257,0.153713,1368450000,2013-05-13,DIVIDEND,TIMP3,,,
3258,0.152419,1565614800,2019-08-12,DIVIDEND,TIMP3,,,
3259,0.35346,1399986000,2014-05-13,DIVIDEND,TIMP3,,,
3260,0.151751,1431522000,2015-05-13,DIVIDEND,TIMP3,,,
3261,0.125056,1272459600,2010-04-28,DIVIDEND,TIMP3,,,
3262,0.061425,1492693200,2017-04-20,DIVIDEND,TIMP3,,,
3263,0.09504,1526302800,2018-05-14,DIVIDEND,TIMP3,,,
3264,0.099162,1532610000,2018-07-26,DIVIDEND,TIMP3,,,
3265,0.156471,1570539600,2019-10-08,DIVIDEND,TIMP3,,,
3266,0.078534,1510833600,2017-11-16,DIVIDEND,TIMP3,,,
3267,0.156997,1546516800,2019-01-03,DIVIDEND,TIMP3,,,
3268,0.200591,1302613200,2011-04-12,DIVIDEND,TIMP3,,,
3269,0.125863,1334235600,2012-04-12,DIVIDEND,TIMP3,,,
3270,0.151751,1429102800,2015-04-15,DIVIDEND,TIMP3,,,
3271,0.193624,1460552400,2016-04-13,DIVIDEND,TIMP3,,,
3272,,1183467600,2007-07-03,SPLIT,TIMP3,1.0,1000.0,1000/1
3273,1.21728,1523624400,2018-04-13,DIVIDEND,VIVT3,,,
3274,0.169385,1506949200,2017-10-02,DIVIDEND,VIVT3,,,
3275,0.825622,1514376000,2017-12-27,DIVIDEND,VIVT3,,,
3276,0.634675,1388664000,2014-01-02,DIVIDEND,VIVT3,,,
3277,0.111072,1456837200,2016-03-01,DIVIDEND,VIVT3,,,
3278,0.110683,1398344400,2014-04-24,DIVIDEND,VIVT3,,,
3279,0.052759,1499086800,2017-07-03,DIVIDEND,VIVT3,,,
3280,0.2489,1406898000,2014-08-01,DIVIDEND,VIVT3,,,
3281,0.25535,1415016000,2014-11-03,DIVIDEND,VIVT3,,,
3282,0.183722,1380632400,2013-10-01,DIVIDEND,VIVT3,,,
3283,0.316556,1556802000,2019-05-02,DIVIDEND,VIVT3,,,
3284,0.732276,1238072400,2009-03-26,DIVIDEND,VIVT3,,,
3285,1.58218,1423656000,2015-02-11,DIVIDEND,VIVT3,,,
3286,0.13051,1448971200,2015-12-01,DIVIDEND,VIVT3,,,
3287,0.360985,1475499600,2016-10-03,DIVIDEND,VIVT3,,,
3288,0.089413,1467378000,2016-07-01,DIVIDEND,VIVT3,,,
3289,0.388753,1551445200,2019-03-01,DIVIDEND,VIVT3,,,
3290,0.335519,1483358400,2017-01-02,DIVIDEND,VIVT3,,,
3291,0.187157,1459515600,2016-04-01,DIVIDEND,VIVT3,,,
3292,0.194377,1491224400,2017-04-03,DIVIDEND,VIVT3,,,
3293,1.07227,1383307200,2013-11-01,DIVIDEND,VIVT3,,,
3294,0.170179,1432645200,2015-05-26,DIVIDEND,VIVT3,,,
3295,0.131621,1441112400,2015-09-01,DIVIDEND,VIVT3,,,
3296,0.386857,1417435200,2014-12-01,DIVIDEND,VIVT3,,,
3297,1.37791,1358856000,2013-01-22,DIVIDEND,VIVT3,,,
3298,1.25162,1366203600,2013-04-17,DIVIDEND,VIVT3,,,
3299,0.514966,1325505600,2012-01-02,DIVIDEND,VIVT3,,,
3300,0.871073,1242738000,2009-05-19,DIVIDEND,VIVT3,,,
3301,2.63251,1301662800,2011-04-01,DIVIDEND,VIVT3,,,
3302,0.168233,1451908800,2016-01-04,DIVIDEND,VIVT3,,,
3303,0.53759,1561986000,2019-07-01,DIVIDEND,VIVT3,,,
3304,0.749738,1577966400,2020-01-02,DIVIDEND,VIVT3,,,
3305,0.871008,1394542800,2014-03-11,DIVIDEND,VIVT3,,,
3306,1.06296,1493298000,2017-04-27,DIVIDEND,VIVT3,,,
